nios2-terminal: connected to hardware target using JTAG UART on cable
nios2-terminal: "USB-Blaster [USB-0]", device 1, instance 0
nios2-terminal: (Use the IDE stop button or Ctrl-C to terminate)

Tight Polling method selected
Please, press PB0 to continue, or change switch position and press PB1
584, 292, 3369, 28, 45, 0,
586, 293, 3367, 33, 35, 0,
588, 294, 3357, 28, 34, 0,
590, 295, 3346, 31, 33, 0,
592, 296, 3337, 25, 31, 0,
594, 297, 3326, 26, 31, 0,
596, 298, 3298, 25, 47, 0,
598, 299, 3304, 26, 30, 0,
600, 300, 3291, 23, 32, 0,
602, 301, 3282, 25, 30, 0,
604, 302, 3266, 86, 35, 0,
606, 303, 3247, 26, 43, 0,
608, 304, 3247, 61, 33, 0,
610, 305, 3239, 23, 30, 0,
612, 306, 3228, 42, 30, 0,
614, 307, 3217, 27, 31, 0,
616, 308, 3205, 40, 32, 0,
618, 309, 3180, 30, 47, 0,
620, 310, 3185, 34, 31, 0,
622, 311, 3176, 28, 30, 0,
624, 312, 3166, 30, 30, 0,
626, 313, 3156, 30, 30, 0,
628, 314, 3144, 36, 32, 0,
630, 315, 3123, 30, 43, 0,
632, 316, 3126, 34, 30, 0,
634, 317, 3117, 97, 29, 0,
636, 318, 3105, 33, 31, 0,
638, 319, 3094, 38, 32, 0,
640, 320, 3088, 28, 28, 0,
642, 321, 3062, 82, 45, 0,
644, 322, 3070, 29, 27, 0,
646, 323, 3059, 47, 28, 0,
648, 324, 3048, 27, 30, 0,
650, 325, 3041, 28, 27, 0,
652, 326, 3032, 25, 27, 0,
654, 327, 3008, 28, 42, 0,
656, 328, 3022, 24, 18, 0,
658, 329, 3006, 29, 25, 0,
660, 330, 2998, 21, 24, 0,
662, 331, 2991, 25, 22, 0,
664, 332, 2970, 25, 34, 0,
666, 333, 2975, 30, 20, 0,
668, 334, 2964, 26, 22, 0,
670, 335, 2961, 25, 16, 0,
672, 336, 2946, 69, 22, 0,
674, 337, 2943, 29, 17, 0,
676, 338, 2925, 41, 26, 0,
678, 339, 2931, 25, 11, 0,
680, 340, 2922, 42, 12, 0,
682, 341, 2912, 29, 13, 0,
684, 342, 2903, 35, 13, 0,
686, 343, 2896, 31, 12, 0,
688, 344, 2876, 39, 24, 0,
690, 345, 2884, 28, 7, 0,
692, 346, 2870, 32, 13, 0,
694, 347, 2864, 31, 11, 0,
696, 348, 2855, 33, 11, 0,
698, 349, 2847, 27, 11, 0,
700, 350, 2828, 31, 22, 0,
702, 351, 2831, 27, 11, 0,
704, 352, 2824, 30, 10, 0,
706, 353, 2814, 27, 12, 0,
708, 354, 2808, 28, 10, 0,
710, 355, 2799, 52, 11, 0,
712, 356, 2777, 24, 25, 0,
714, 357, 2779, 66, 15, 0,
716, 358, 2775, 27, 11, 0,
718, 359, 2773, 46, 6, 0,
720, 360, 2768, 25, 3, 0,
722, 361, 2751, 31, 12, 0,
724, 362, 2735, 30, 21, 0,
726, 363, 2740, 45, 8, 0,
728, 364, 2739, 29, 2, 0,
730, 365, 2725, 52, 8, 0,
732, 366, 2715, 25, 11, 0,
734, 367, 2698, 76, 20, 0,
736, 368, 2707, 33, 4, 0,
738, 369, 2695, 52, 9, 0,
740, 370, 2689, 32, 7, 0,
742, 371, 2680, 56, 9, 0,
744, 372, 2673, 34, 9, 0,
746, 373, 2657, 38, 18, 0,
748, 374, 2666, 33, 2, 0,
750, 375, 2656, 46, 5, 0,
752, 376, 2645, 31, 8, 0,
754, 377, 2639, 38, 7, 0,
756, 378, 2631, 30, 8, 0,
758, 379, 2615, 40, 18, 0,
760, 380, 2620, 26, 6, 0,
762, 381, 2608, 25, 11, 0,
764, 382, 2606, 26, 6, 0,
766, 383, 2598, 29, 7, 0,
768, 384, 2592, 31, 6, 0,
770, 385, 2571, 33, 21, 0,
772, 386, 2582, 27, 3, 0,
774, 387, 2573, 33, 5, 0,
776, 388, 2564, 35, 8, 0,
778, 389, 2560, 40, 5, 0,
780, 390, 2547, 447, 11, 0,
782, 391, 2547, 33, 5, 0,
784, 392, 2541, 32, 5, 0,
786, 393, 2531, 43, 8, 0,
788, 394, 2528, 39, 5, 0,
790, 395, 2519, 42, 7, 0,
792, 396, 2502, 32, 18, 0,
794, 397, 2510, 33, 4, 0,
796, 398, 2501, 34, 6, 0,
798, 399, 2499, 37, 2, 0,
800, 400, 2491, 33, 4, 0,
802, 401, 2485, 36, 4, 0,
804, 402, 2468, 31, 14, 0,
806, 403, 2471, 33, 5, 0,
808, 404, 2467, 30, 3, 0,
810, 405, 2459, 35, 5, 0,
812, 406, 2455, 29, 3, 0,
814, 407, 2447, 27, 5, 0,
816, 408, 2433, 25, 13, 0,
818, 409, 2436, 27, 4, 0,
820, 410, 2430, 23, 4, 0,
822, 411, 2426, 25, 2, 0,
824, 412, 2418, 34, 4, 0,
826, 413, 4759, 108, 36, 0,
828, 414, 4771, 77, 25, 0,
830, 415, 2402, 26, 3, 0,
832, 416, 2397, 54, 2, 0,
834, 417, 2389, 33, 4, 0,
836, 418, 2384, 30, 4, 0,
838, 419, 4695, 73, 34, 0,
840, 420, 2372, 56, 4, 0,
842, 421, 4689, 69, 26, 0,
844, 422, 4677, 78, 26, 0,
846, 423, 4655, 66, 31, 0,
848, 424, 4657, 73, 25, 0,
850, 425, 4625, 66, 35, 0,
852, 426, 4637, 68, 24, 0,
854, 427, 4623, 63, 25, 0,
856, 428, 4613, 63, 25, 0,
858, 429, 4607, 61, 23, 0,
860, 430, 4635, 65, 3, 0,
862, 431, 4565, 59, 33, 0,
864, 432, 4571, 67, 24, 0,
866, 433, 4565, 54, 22, 0,
868, 434, 4553, 61, 23, 0,
870, 435, 4553, 52, 18, 0,
872, 436, 4519, 54, 29, 0,
874, 437, 4529, 92, 19, 0,
876, 438, 4523, 52, 17, 0,
878, 439, 4519, 93, 14, 0,
880, 440, 4503, 50, 17, 0,
882, 441, 4503, 51, 11, 0,
884, 442, 4471, 52, 22, 0,
886, 443, 4487, 51, 9, 0,
888, 444, 4481, 45, 7, 0,
890, 445, 4467, 59, 9, 0,
892, 446, 4463, 40, 6, 0,
894, 447, 4453, 45, 6, 0,
896, 448, 4431, 44, 12, 0,
898, 449, 4437, 48, 4, 0,
900, 450, 4429, 38, 3, 0,
902, 451, 4421, 38, 2, 0,
904, 452, 4405, 37, 5, 0,
906, 453, 4403, 40, 2, 0,
908, 454, 4371, 32, 13, 0,
910, 455, 4379, 33, 4, 0,
912, 456, 4373, 32, 2, 0,
914, 457, 4361, 39, 3, 0,
916, 458, 4355, 31, 2, 0,
918, 459, 4343, 38, 3, 0,
920, 460, 4311, 30, 14, 0,
922, 461, 4325, 34, 2, 0,
924, 462, 4313, 27, 4, 0,
926, 463, 4307, 31, 2, 0,
928, 464, 4299, 28, 2, 0,
930, 465, 4265, 27, 14, 0,
932, 466, 4279, 22, 2, 0,
934, 467, 4269, 24, 3, 0,
936, 468, 4261, 23, 2, 0,
938, 469, 4253, 27, 2, 0,
940, 470, 4243, 26, 2, 0,
942, 471, 4211, 31, 14, 0,
944, 472, 4223, 29, 3, 0,
946, 473, 4217, 34, 2, 0,
948, 474, 4205, 33, 3, 0,
950, 475, 4199, 39, 2, 0,
952, 476, 4189, 31, 2, 0,
954, 477, 4159, 41, 13, 0,
956, 478, 4173, 31, 2, 0,
958, 479, 4161, 30, 3, 0,
960, 480, 4155, 30, 2, 0,
962, 481, 4147, 36, 2, 0,
964, 482, 4135, 31, 3, 0,
966, 483, 4107, 38, 13, 0,
968, 484, 4117, 33, 4, 0,
970, 485, 4113, 33, 2, 0,
972, 486, 4103, 29, 2, 0,
974, 487, 4093, 31, 3, 0,
976, 488, 4073, 30, 9, 0,
978, 489, 4077, 30, 3, 0,
980, 490, 1, 29, 1, 0,
982, 491, 4063, 28, 2, 0,
984, 492, 4051, 28, 3, 0,
986, 493, 4045, 31, 2, 0,
988, 494, 4023, 24, 9, 0,
990, 495, 4029, 28, 2, 0,
992, 496, 4021, 25, 2, 0,
994, 497, 4011, 31, 3, 0,
996, 498, 4005, 27, 2, 0,
998, 499, 3995, 30, 3, 0,
1000, 500, 3973, 26, 10, 0,
1002, 501, 3981, 28, 2, 0,
1004, 502, 3973, 69, 2, 0,
1006, 503, 3965, 31, 2, 0,
1008, 504, 1, 35, 1, 0,
1010, 505, 3949, 36, 2, 0,
1012, 506, 3927, 31, 9, 0,
1014, 507, 3931, 33, 3, 0,
1016, 508, 3927, 32, 2, 0,
1018, 509, 3917, 35, 3, 0,
1020, 510, 3911, 27, 2, 0,
1022, 511, 3901, 37, 3, 0,
1024, 512, 3877, 27, 11, 0,
1026, 513, 3889, 30, 2, 0,
1028, 514, 1, 32, 2, 0,
1030, 515, 3873, 25, 2, 0,
1032, 516, 3863, 25, 3, 0,
1034, 517, 3843, 30, 9, 0,
1036, 518, 3851, 25, 2, 0,
1038, 519, 3843, 30, 2, 0,
1040, 520, 3835, 30, 2, 0,
1042, 521, 3827, 28, 3, 0,
1044, 522, 3821, 28, 2, 0,
1046, 523, 3799, 28, 9, 0,
1048, 524, 3805, 25, 3, 0,
1050, 525, 3799, 26, 2, 0,
1052, 526, 5609, 178, 29, 0,
1054, 527, 3785, 31, 2, 0,
1056, 528, 3777, 66, 2, 0,
1058, 529, 3755, 36, 10, 0,
1060, 530, 3763, 57, 2, 0,
1062, 531, 3755, 35, 3, 0,
1064, 532, 3749, 57, 2, 0,
1066, 533, 3741, 33, 3, 0,
1068, 534, 3733, 58, 3, 0,
1070, 535, 5485, 173, 38, 0,
1072, 536, 3719, 30, 3, 0,
1074, 537, 5497, 169, 27, 0,
1076, 538, 3707, 43, 2, 0,
1078, 539, 5470, 163, 29, 0,
1080, 540, 3693, 28, 2, 0,
1082, 541, 3663, 27, 14, 0,
1084, 542, 5452, 169, 25, 0,
1086, 543, 5428, 161, 29, 0,
1088, 544, 5437, 159, 23, 0,
1090, 545, 7162, 372, 41, 0,
1092, 546, 5398, 164, 29, 0,
1094, 547, 3647, 41, 2, 0,
1096, 548, 5425, 157, 13, 0,
1098, 549, 5410, 171, 15, 0,
1100, 550, 5413, 153, 11, 0,
1102, 551, 5395, 163, 14, 0,
1104, 552, 5380, 150, 15, 0,
1106, 553, 5398, 150, 6, 0,
1108, 554, 5386, 168, 7, 0,
1110, 555, 5389, 148, 3, 0,
1112, 556, 5371, 151, 5, 0,
1114, 557, 5368, 148, 3, 0,
1116, 558, 5332, 163, 12, 0,
1118, 559, 5347, 144, 4, 0,
1120, 560, 5344, 150, 2, 0,
1122, 561, 5323, 143, 5, 0,
1124, 562, 5320, 148, 3, 0,
1126, 563, 5308, 142, 4, 0,
1128, 564, 5278, 145, 11, 0,
1130, 565, 5296, 156, 2, 0,
1132, 566, 5281, 140, 4, 0,
1134, 567, 5278, 177, 2, 0,
1136, 568, 5260, 137, 4, 0,
1138, 569, 5257, 144, 2, 0,
1140, 570, 5218, 137, 12, 0,
1142, 571, 5233, 151, 4, 0,
1144, 572, 5230, 133, 2, 0,
1146, 573, 5218, 147, 3, 0,
1148, 574, 5212, 130, 2, 0,
1150, 575, 5182, 145, 9, 0,
1152, 576, 5194, 127, 2, 0,
1154, 577, 5185, 129, 2, 0,
1156, 578, 5173, 124, 3, 0,
1158, 579, 5167, 131, 2, 0,
1160, 580, 5158, 124, 2, 0,
1162, 581, 5122, 130, 11, 0,
1164, 582, 5140, 162, 2, 0,
1166, 583, 5128, 121, 3, 0,
1168, 584, 5122, 150, 2, 0,
1170, 585, 5113, 118, 2, 0,
1172, 586, 5107, 143, 2, 0,
1174, 587, 5077, 125, 9, 0,
1176, 588, 5086, 134, 3, 0,
1178, 589, 5080, 116, 2, 0,
1180, 590, 5068, 130, 3, 0,
1182, 591, 5062, 114, 2, 0,
1184, 592, 5053, 116, 2, 0,
1186, 593, 5017, 113, 11, 0,
1188, 594, 5038, 118, 2, 0,
1190, 595, 5026, 110, 3, 0,
1192, 596, 5020, 111, 2, 0,
1194, 597, 5011, 108, 2, 0,
1196, 598, 4978, 113, 10, 0,
1198, 599, 1667, 25, 1, 0,
1200, 600, 4984, 104, 3, 0,
1202, 601, 4978, 146, 2, 0,
1204, 602, 4969, 105, 2, 0,
1206, 603, 4960, 143, 3, 0,
1208, 604, 4933, 98, 9, 0,
1210, 605, 4942, 129, 3, 0,
1212, 606, 4936, 100, 2, 0,
1214, 607, 4927, 121, 3, 0,
1216, 608, 4918, 98, 3, 0,
1218, 609, 4912, 113, 2, 0,
1220, 610, 4888, 97, 8, 0,
1222, 611, 4900, 98, 1, 0,
1224, 612, 4888, 93, 2, 0,
1226, 613, 4879, 88, 3, 0,
1228, 614, 4873, 89, 2, 0,
1230, 615, 4861, 99, 3, 0,
1232, 616, 4828, 87, 12, 0,
1234, 617, 4852, 96, 1, 0,
1236, 618, 4843, 85, 1, 0,
1238, 619, 4834, 91, 2, 0,
1240, 620, 4822, 84, 3, 0,
1242, 621, 4819, 82, 2, 0,
1244, 622, 4780, 81, 12, 0,
1246, 623, 4804, 87, 2, 0,
1248, 624, 4795, 79, 2, 0,
1250, 625, 4783, 78, 3, 0,
1252, 626, 4780, 76, 2, 0,
1254, 627, 4756, 81, 7, 0,
1256, 628, 3181, 28, 0, 0,
1258, 629, 4756, 75, 2, 0,
1260, 630, 4747, 107, 3, 0,
1262, 631, 4741, 77, 2, 0,
1264, 632, 4729, 99, 4, 0,
1266, 633, 4711, 71, 7, 0,
1268, 634, 4720, 90, 2, 0,
1270, 635, 4711, 68, 2, 0,
1272, 636, 4705, 81, 2, 0,
1274, 637, 4693, 66, 3, 0,
1276, 638, 4690, 81, 2, 0,
1278, 639, 4660, 66, 9, 0,
1280, 640, 4678, 63, 1, 0,
1282, 641, 4672, 62, 1, 0,
1284, 642, 4657, 71, 3, 0,
1286, 643, 4654, 59, 2, 0,
1288, 644, 4645, 58, 2, 0,
1290, 645, 4618, 56, 9, 0,
1292, 646, 4633, 63, 2, 0,
1294, 647, 4621, 56, 3, 0,
1296, 648, 4618, 68, 2, 0,
1298, 649, 4609, 56, 2, 0,
1300, 650, 4603, 60, 2, 0,
1302, 651, 4576, 48, 9, 0,
1304, 652, 4585, 52, 3, 0,
1306, 653, 4585, 48, 1, 0,
1308, 654, 4576, 57, 2, 0,
1310, 655, 4567, 47, 2, 0,
1312, 656, 4546, 51, 7, 0,
1314, 657, 1, 24, 1, 0,
1316, 658, 4546, 45, 2, 0,
1318, 659, 4544, 43, 1, 0,
1320, 660, 4531, 49, 3, 0,
1322, 661, 4531, 41, 1, 0,
1324, 662, 4498, 48, 9, 0,
1326, 663, 3011, 29, 1, 0,
1328, 664, 4507, 43, 2, 0,
1330, 665, 4502, 41, 1, 0,
1332, 666, 4495, 37, 1, 0,
1334, 667, 1, 31, 0, 0,
1336, 668, 4465, 33, 7, 0,
1338, 669, 4475, 33, 2, 0,
1340, 670, 4468, 30, 1, 0,
1342, 671, 4463, 31, 1, 0,
1344, 672, 4451, 30, 3, 0,
1346, 673, 4451, 31, 1, 0,
1348, 674, 4415, 36, 10, 0,
1350, 675, 4436, 25, 1, 0,
1352, 676, 4427, 32, 2, 0,
1354, 677, 4423, 76, 1, 0,
1356, 678, 4415, 33, 2, 0,
1358, 679, 4394, 73, 7, 0,
1360, 680, 4400, 29, 2, 0,
1362, 681, 4391, 26, 3, 0,
1364, 682, 4388, 32, 2, 0,
1366, 683, 4382, 51, 2, 0,
1368, 684, 4373, 33, 3, 0,
1370, 685, 4355, 63, 7, 0,
1372, 686, 4364, 29, 2, 0,
1374, 687, 4352, 50, 3, 0,
1376, 688, 4349, 33, 2, 0,
1378, 689, 4340, 50, 3, 0,
1380, 690, 4337, 35, 2, 0,
1382, 691, 4319, 32, 6, 0,
1384, 692, 4322, 34, 3, 0,
1386, 693, 4319, 30, 2, 0,
1388, 694, 4313, 33, 2, 0,
1390, 695, 4310, 50, 1, 0,
1392, 696, 4304, 33, 1, 0,
1394, 697, 4265, 46, 12, 0,
1396, 698, 4295, 29, 0, 0,
1398, 699, 4286, 31, 1, 0,
1400, 700, 4280, 29, 1, 0,
1402, 701, 4271, 41, 1, 0,
1404, 702, 4265, 32, 1, 0,
1406, 703, 4241, 35, 7, 0,
1408, 704, 4250, 29, 2, 0,
1410, 705, 4250, 27, 0, 0,
1412, 706, 4235, 25, 3, 0,
1414, 707, 4235, 32, 1, 0,
1416, 708, 4214, 27, 6, 0,
1418, 709, 4220, 31, 2, 0,
1420, 710, 4220, 67, 0, 0,
1422, 711, 4211, 32, 1, 0,
