nios2-terminal: connected to hardware target using JTAG UART on cable
nios2-terminal: "USB-Blaster [USB-0]", device 1, instance 0
nios2-terminal: (Use the IDE stop button or Ctrl-C to terminate)

Tight Polling method selected
Please, press PB0 to continue, or change switch position and press PB1
118, 59, 1, 22, 149, 0
120, 60, 1, 21, 143, 0
122, 61, 1, 21, 144, 0
124, 62, 1, 33, 199, 0
126, 63, 1, 21, 139, 0
128, 64, 1, 20, 143, 0
130, 65, 1, 20, 137, 0
132, 66, 1, 34, 140, 0
134, 67, 1, 21, 137, 0
136, 68, 1, 29, 185, 0
138, 69, 8166, 122, 12652, 0
140, 70, 1, 30, 138, 0
142, 71, 7861, 117, 11924, 0
144, 72, 8143, 128, 10984, 0
146, 73, 8032, 113, 10837, 0
148, 74, 7885, 119, 10705, 0
150, 75, 6531, 111, 9892, 0
152, 76, 6445, 112, 9765, 0
154, 77, 6401, 116, 9620, 0
156, 78, 6264, 86, 6395, 0
158, 79, 6188, 90, 6313, 0
160, 80, 6075, 88, 6271, 0
162, 81, 6038, 88, 6158, 0
164, 82, 5969, 88, 6080, 0
166, 83, 5903, 88, 6003, 0
168, 84, 1, 24, 95, 0
170, 85, 1, 24, 137, 0
172, 86, 1, 23, 96, 0
174, 87, 1, 24, 93, 0
176, 88, 1, 20, 96, 0
178, 89, 1, 25, 94, 0
180, 90, 1, 26, 93, 0
182, 91, 1, 25, 128, 0
184, 92, 1, 20, 93, 0
186, 93, 1, 20, 94, 0
188, 94, 1, 25, 93, 0
190, 95, 1, 24, 95, 0
192, 96, 1, 28, 94, 0
194, 97, 1, 29, 125, 0
196, 98, 1, 50, 92, 0
198, 99, 1, 39, 91, 0
200, 100, 1, 39, 91, 0
202, 101, 1, 37, 93, 0
204, 102, 1, 33, 90, 0
206, 103, 1, 32, 131, 0
208, 104, 6293, 134, 6377, 0
210, 105, 6233, 140, 6318, 0
212, 106, 6173, 141, 6260, 0
214, 107, 6117, 148, 6203, 0
216, 108, 4545, 114, 4630, 0
218, 109, 4492, 112, 4600, 0
220, 110, 4471, 115, 4539, 0
222, 111, 4433, 117, 4496, 0
224, 112, 4396, 121, 4454, 0
226, 113, 4357, 122, 4416, 0
228, 114, 4298, 118, 4398, 0
230, 115, 4280, 120, 4341, 0
232, 116, 4243, 122, 4305, 0
234, 117, 4205, 124, 4271, 0
236, 118, 4167, 124, 4237, 0
238, 119, 4142, 124, 4192, 0
240, 120, 4085, 125, 4180, 0
242, 121, 4075, 126, 4122, 0
244, 122, 4039, 139, 4092, 0
246, 123, 4039, 130, 4026, 0
248, 124, 4172, 132, 3829, 0
250, 125, 4947, 131, 2990, 0
252, 126, 4769, 132, 3106, 0
254, 127, 4865, 135, 2948, 0
256, 128, 4874, 135, 2878, 0
258, 129, 5069, 133, 2624, 0
260, 130, 5153, 134, 2481, 0
262, 131, 5414, 138, 2163, 0
264, 132, 5492, 138, 2028, 0
266, 133, 5857, 137, 1607, 0
268, 134, 6498, 137, 910, 0
270, 135, 7267, 167, 3719, 0
272, 136, 7215, 169, 3692, 0
274, 137, 1, 31, 83, 0
276, 138, 7113, 166, 3638, 0
278, 139, 1, 29, 48, 0
280, 140, 1, 30, 52, 0
282, 141, 1, 29, 48, 0
284, 142, 6913, 165, 3537, 0
286, 143, 1, 25, 75, 0
288, 144, 1, 26, 47, 0
290, 145, 1, 25, 51, 0
292, 146, 1, 28, 47, 0
294, 147, 1, 23, 47, 0
296, 148, 1, 28, 49, 0
298, 149, 1, 28, 80, 0
300, 150, 1, 25, 50, 0
302, 151, 1, 35, 46, 0
304, 152, 1, 30, 47, 0
306, 153, 1, 48, 49, 0
308, 154, 1, 30, 47, 0
310, 155, 1, 32, 75, 0
312, 156, 1, 39, 47, 0
314, 157, 1, 38, 47, 0
316, 158, 1, 39, 49, 0
318, 159, 1, 36, 47, 0
320, 160, 1, 41, 49, 0
322, 161, 1, 34, 80, 0
324, 162, 1, 63, 47, 0
326, 163, 1, 32, 47, 0
328, 164, 1, 34, 46, 0
330, 165, 1, 30, 48, 0
332, 166, 1, 29, 65, 0
334, 167, 1, 28, 48, 0
336, 168, 1, 27, 45, 0
338, 169, 1, 26, 49, 0
340, 170, 1, 25, 46, 0
342, 171, 1, 26, 45, 0
344, 172, 1, 23, 65, 0
346, 173, 1, 32, 45, 0
348, 174, 1, 31, 45, 0
350, 175, 1, 46, 47, 0
352, 176, 1, 28, 45, 0
354, 177, 1, 33, 46, 0
356, 178, 1, 34, 64, 0
358, 179, 1, 27, 45, 0
360, 180, 1, 28, 46, 0
362, 181, 1, 31, 45, 0
364, 182, 1, 36, 47, 0
366, 183, 1, 48, 45, 0
368, 184, 1, 45, 68, 0
370, 185, 1, 37, 47, 0
372, 186, 1, 59, 45, 0
374, 187, 1, 35, 46, 0
376, 188, 1, 34, 45, 0
378, 189, 1, 33, 45, 0
380, 190, 1, 32, 68, 0
382, 191, 1, 32, 45, 0
384, 192, 1, 30, 46, 0
386, 193, 1, 33, 45, 0
388, 194, 1, 29, 46, 0
390, 195, 1, 45, 62, 0
392, 196, 1, 26, 44, 0
394, 197, 1, 22, 45, 0
396, 198, 1, 24, 44, 0
398, 199, 1, 23, 44, 0
400, 200, 1, 25, 45, 0
402, 201, 1, 28, 60, 0
404, 202, 1, 47, 45, 0
406, 203, 1, 34, 44, 0
408, 204, 1, 32, 45, 0
410, 205, 1, 24, 44, 0
412, 206, 1, 40, 44, 0
414, 207, 1, 33, 60, 0
416, 208, 1, 74, 43, 0
418, 209, 4718, 62, 45, 0
420, 210, 4695, 59, 45, 0
422, 211, 1, 38, 45, 0
424, 212, 4651, 58, 45, 0
426, 213, 1, 46, 63, 0
428, 214, 4607, 56, 45, 0
430, 215, 4586, 57, 45, 0
432, 216, 4566, 53, 43, 0
434, 217, 4542, 55, 46, 0
436, 218, 4524, 54, 43, 0
438, 219, 4479, 53, 67, 0
440, 220, 4483, 84, 43, 0
442, 221, 4462, 50, 43, 0
444, 222, 4441, 69, 44, 0
446, 223, 4422, 47, 43, 0
448, 224, 4385, 62, 60, 0
450, 225, 4383, 45, 44, 0
452, 226, 4363, 47, 43, 0
454, 227, 4343, 45, 45, 0
456, 228, 4325, 46, 43, 0
458, 229, 4305, 41, 44, 0
460, 230, 4271, 43, 59, 0
462, 231, 4268, 41, 44, 0
464, 232, 4249, 38, 44, 0
466, 233, 4231, 36, 43, 0
468, 234, 4212, 36, 44, 0
470, 235, 4196, 35, 42, 0
472, 236, 4158, 34, 62, 0
474, 237, 4160, 73, 43, 0
476, 238, 4146, 32, 39, 0
478, 239, 4130, 62, 38, 0
480, 240, 4111, 33, 39, 0
482, 241, 4093, 50, 40, 0
484, 242, 4054, 28, 62, 0
486, 243, 4059, 34, 40, 0
488, 244, 4044, 26, 39, 0
490, 245, 4026, 30, 40, 0
492, 246, 4011, 24, 39, 0
494, 247, 3979, 29, 54, 0
496, 248, 3982, 21, 35, 0
498, 249, 3957, 24, 44, 0
500, 250, 3950, 23, 35, 0
502, 251, 3931, 21, 38, 0
504, 252, 3919, 24, 35, 0
506, 253, 3886, 28, 52, 0
508, 254, 1, 31, 31, 0
510, 255, 3870, 27, 37, 0
512, 256, 3855, 31, 37, 0
514, 257, 3840, 32, 37, 0
516, 258, 5740, 256, 1948, 0
518, 259, 3796, 33, 51, 0
520, 260, 3796, 45, 36, 0
522, 261, 3780, 33, 38, 0
524, 262, 3767, 45, 36, 0
526, 263, 3755, 32, 34, 0
528, 264, 3736, 36, 39, 0
530, 265, 3710, 30, 50, 0
532, 266, 3710, 31, 36, 0
534, 267, 3695, 30, 37, 0
536, 268, 3680, 34, 38, 0
538, 269, 3668, 29, 37, 0
540, 270, 3658, 33, 33, 0
542, 271, 3624, 27, 53, 0
544, 272, 3630, 29, 34, 0
546, 273, 3618, 27, 33, 0
548, 274, 3601, 28, 36, 0
550, 275, 3591, 26, 33, 0
552, 276, 3565, 27, 46, 0
554, 277, 7109, 209, 43, 0
556, 278, 7083, 212, 43, 0
558, 279, 7055, 218, 44, 0
560, 280, 7033, 208, 43, 0
562, 281, 7005, 211, 44, 0
564, 282, 6955, 206, 57, 0
566, 283, 6955, 207, 44, 0
568, 284, 6933, 205, 43, 0
570, 285, 6907, 203, 43, 0
572, 286, 6881, 203, 44, 0
574, 287, 6859, 204, 43, 0
576, 288, 6805, 199, 58, 0
578, 289, 6811, 200, 43, 0
580, 290, 6787, 218, 43, 0
582, 291, 6763, 197, 44, 0
584, 292, 6741, 210, 43, 0
586, 293, 6713, 196, 45, 0
588, 294, 6663, 203, 59, 0
590, 295, 6671, 198, 43, 0
592, 296, 6647, 195, 44, 0
594, 297, 6627, 191, 43, 0
596, 298, 6601, 192, 44, 0
598, 299, 6555, 193, 56, 0
600, 300, 6559, 191, 43, 0
602, 301, 6537, 204, 43, 0
604, 302, 6515, 189, 43, 0
606, 303, 6491, 196, 44, 0
608, 304, 6473, 186, 43, 0
610, 305, 6425, 189, 56, 0
612, 306, 6427, 185, 44, 0
614, 307, 6409, 183, 43, 0
616, 308, 6385, 182, 44, 0
618, 309, 6367, 180, 43, 0
620, 310, 6347, 180, 42, 0
622, 311, 6293, 179, 59, 0
624, 312, 6305, 194, 43, 0
626, 313, 6283, 177, 44, 0
628, 314, 6265, 189, 43, 0
630, 315, 6245, 177, 43, 0
632, 316, 6223, 180, 44, 0
634, 317, 6171, 172, 60, 0
636, 318, 6183, 173, 44, 0
638, 319, 6165, 171, 43, 0
640, 320, 6143, 169, 44, 0
642, 321, 6129, 167, 42, 0
644, 322, 6107, 170, 43, 0
646, 323, 6047, 196, 63, 0
648, 324, 6069, 166, 43, 0
650, 325, 6047, 175, 44, 0
652, 326, 1, 31, 13, 0
654, 327, 1, 30, 15, 0
656, 328, 1, 27, 25, 0
658, 329, 1, 28, 13, 0
660, 330, 1, 27, 16, 0
662, 331, 1, 41, 15, 0
664, 332, 1, 25, 13, 0
666, 333, 1, 28, 15, 0
668, 334, 1, 23, 23, 0
670, 335, 1, 28, 14, 0
672, 336, 1, 29, 13, 0
674, 337, 1, 34, 12, 0
676, 338, 1, 32, 11, 0
678, 339, 1, 25, 11, 0
680, 340, 1, 31, 23, 0
682, 341, 1, 47, 12, 0
684, 342, 1, 36, 13, 0
686, 343, 1, 34, 14, 0
688, 344, 1, 37, 13, 0
690, 345, 1, 39, 10, 0
692, 346, 1, 36, 24, 0
694, 347, 1, 37, 11, 0
696, 348, 1, 36, 12, 0
698, 349, 1, 33, 8, 0
700, 350, 1, 34, 11, 0
702, 351, 1, 51, 8, 0
704, 352, 1, 33, 22, 0
706, 353, 1, 55, 11, 0
708, 354, 1, 30, 11, 0
710, 355, 1, 29, 10, 0
712, 356, 1, 30, 8, 0
714, 357, 1, 27, 24, 0
716, 358, 2776, 32, 10, 0
718, 359, 1, 25, 10, 0
720, 360, 1, 33, 7, 0
722, 361, 1, 23, 7, 0
724, 362, 1, 32, 10, 0
726, 363, 1, 23, 14, 0
728, 364, 1, 28, 14, 0
730, 365, 2723, 30, 10, 0
732, 366, 1, 34, 9, 0
734, 367, 1, 30, 9, 0
736, 368, 2709, 34, 2, 0
738, 369, 2686, 43, 18, 0
740, 370, 2689, 33, 7, 0
742, 371, 2683, 37, 6, 0
744, 372, 2674, 31, 8, 0
746, 373, 2669, 37, 6, 0
748, 374, 1, 36, 2, 0
750, 375, 2642, 42, 19, 0
752, 376, 2648, 30, 6, 0
754, 377, 2638, 40, 8, 0
756, 378, 2632, 30, 7, 0
758, 379, 2625, 39, 8, 0
760, 380, 1, 32, 16, 0
762, 381, 2613, 26, 6, 0
764, 382, 2603, 25, 9, 0
766, 383, 2599, 54, 6, 0
768, 384, 2593, 31, 5, 0
770, 385, 2586, 26, 6, 0
772, 386, 2574, 31, 11, 0
774, 387, 2570, 33, 8, 0
776, 388, 2564, 35, 8, 0
778, 389, 2561, 30, 4, 0
780, 390, 2551, 29, 8, 0
782, 391, 2546, 31, 6, 0
784, 392, 2530, 34, 16, 0
786, 393, 2533, 35, 6, 0
788, 394, 2527, 33, 6, 0
790, 395, 2520, 37, 6, 0
792, 396, 2514, 38, 6, 0
794, 397, 2509, 32, 5, 0
796, 398, 2490, 36, 17, 0
798, 399, 2499, 30, 2, 0
800, 400, 2489, 35, 6, 0
802, 401, 2484, 32, 5, 0
804, 402, 2477, 30, 5, 0
806, 403, 2473, 29, 3, 0
808, 404, 2451, 39, 19, 0
810, 405, 2459, 28, 5, 0
812, 406, 2454, 30, 4, 0
814, 407, 2447, 28, 5, 0
816, 408, 2441, 25, 5, 0
818, 409, 2428, 25, 12, 0
820, 410, 2431, 29, 3, 0
822, 411, 2425, 26, 3, 0
824, 412, 2419, 32, 3, 0
826, 413, 2414, 32, 2, 0
828, 414, 2406, 31, 5, 0
830, 415, 2395, 26, 10, 0
832, 416, 2395, 30, 4, 0
834, 417, 2388, 33, 5, 0
836, 418, 2378, 33, 10, 0
838, 419, 2377, 29, 5, 0
840, 420, 2373, 36, 3, 0
842, 421, 2358, 34, 13, 0
844, 422, 2360, 39, 5, 0
846, 423, 2356, 33, 3, 0
848, 424, 2349, 37, 5, 0
850, 425, 2345, 31, 3, 0
852, 426, 2341, 30, 2, 0
854, 427, 2324, 30, 13, 0
856, 428, 2330, 34, 2, 0
858, 429, 2324, 31, 3, 0
860, 430, 2319, 32, 2, 0
862, 431, 2314, 29, 2, 0
864, 432, 2307, 30, 3, 0
866, 433, 2293, 28, 12, 0
868, 434, 2297, 28, 3, 0
870, 435, 2293, 26, 2, 0
872, 436, 2287, 24, 2, 0
874, 437, 2281, 25, 3, 0
876, 438, 2270, 29, 9, 0
878, 439, 2270, 26, 4, 0
880, 440, 2267, 24, 2, 0
882, 441, 2260, 29, 3, 0
884, 442, 2256, 33, 2, 0
886, 443, 2251, 31, 2, 0
888, 444, 2238, 27, 10, 0
890, 445, 2241, 25, 2, 0
892, 446, 2235, 33, 3, 0
894, 447, 2231, 35, 2, 0
896, 448, 2226, 40, 2, 0
898, 449, 2220, 33, 3, 0
900, 450, 2209, 42, 9, 0
902, 451, 2210, 33, 3, 0
904, 452, 2206, 41, 2, 0
906, 453, 2202, 35, 2, 0
908, 454, 2196, 30, 3, 0
910, 455, 2192, 30, 2, 0
912, 456, 2175, 39, 14, 0
914, 457, 2182, 31, 2, 0
916, 458, 2178, 44, 2, 0
918, 459, 2172, 28, 3, 0
920, 460, 2168, 47, 2, 0
922, 461, 2156, 72, 9, 0
924, 462, 2159, 38, 2, 0
926, 463, 2154, 24, 2, 0
928, 464, 2149, 28, 3, 0
930, 465, 2145, 27, 2, 0
932, 466, 2138, 54, 4, 0
934, 467, 2129, 25, 9, 0
936, 468, 2131, 27, 2, 0
938, 469, 2126, 26, 3, 0
940, 470, 2122, 35, 2, 0
942, 471, 2117, 32, 3, 0
944, 472, 2114, 32, 1, 0
946, 473, 2103, 31, 8, 0
948, 474, 2104, 34, 2, 0
950, 475, 2100, 36, 2, 0
952, 476, 2094, 64, 3, 0
954, 477, 2091, 35, 2, 0
956, 478, 2087, 36, 2, 0
958, 479, 2072, 36, 12, 0
960, 480, 6133, 223, 35, 0
962, 481, 2073, 33, 3, 0
964, 482, 2070, 31, 1, 0
966, 483, 2065, 39, 2, 0
968, 484, 2062, 30, 1, 0
970, 485, 2049, 29, 10, 0
972, 486, 2052, 69, 2, 0
974, 487, 2049, 29, 1, 0
976, 488, 2043, 26, 3, 0
978, 489, 2041, 26, 1, 0
980, 490, 2028, 25, 10, 0
982, 491, 2032, 26, 2, 0
984, 492, 5983, 210, 34, 0
986, 493, 2024, 29, 1, 0
988, 494, 5992, 210, 23, 0
990, 495, 2016, 27, 1, 0
992, 496, 2004, 33, 9, 0
994, 497, 2008, 32, 1, 0
996, 498, 4005, 28, 2, 0
998, 499, 3997, 27, 2, 0
1000, 500, 3989, 27, 2, 0
1002, 501, 3979, 29, 3, 0
1004, 502, 3959, 31, 9, 0
1006, 503, 3963, 33, 3, 0
1008, 504, 1981, 34, 0, 0
1010, 505, 3949, 35, 2, 0
1012, 506, 5821, 198, 32, 0
1014, 507, 3933, 38, 2, 0
1016, 508, 3909, 29, 11, 0
1018, 509, 3919, 31, 2, 0
1020, 510, 3911, 63, 2, 0
1022, 511, 3901, 32, 3, 0
1024, 512, 3895, 71, 2, 0
1026, 513, 3887, 27, 3, 0
1028, 514, 5704, 190, 41, 0
1030, 515, 3871, 29, 3, 0
1032, 516, 3863, 61, 3, 0
1034, 517, 3857, 27, 2, 0
1036, 518, 3851, 69, 2, 0
1038, 519, 3831, 23, 8, 0
1040, 520, 3835, 23, 2, 0
1042, 521, 3829, 26, 2, 0
1044, 522, 3821, 26, 2, 0
1046, 523, 3811, 28, 3, 0
1048, 524, 3807, 22, 2, 0
1050, 525, 3785, 27, 9, 0
1052, 526, 1, 26, 2, 0
1054, 527, 3785, 32, 2, 0
1056, 528, 3775, 29, 3, 0
1058, 529, 3771, 36, 2, 0
1060, 530, 3761, 29, 3, 0
1062, 531, 3743, 37, 9, 0
1064, 532, 3749, 30, 2, 0
1066, 533, 3741, 37, 3, 0
1068, 534, 3735, 30, 2, 0
1070, 535, 3727, 34, 3, 0
1072, 536, 3721, 30, 2, 0
1074, 537, 3699, 36, 10, 0
1076, 538, 3705, 29, 3, 0
1078, 539, 3701, 34, 2, 0
1080, 540, 3689, 26, 4, 0
1082, 541, 3687, 32, 2, 0
1084, 542, 3669, 339, 8, 0
1086, 543, 3673, 29, 2, 0
1088, 544, 1, 28, 1, 0
1090, 545, 3659, 31, 2, 0
1092, 546, 3653, 25, 2, 0
1094, 547, 3647, 30, 2, 0
1096, 548, 3625, 22, 9, 0
1098, 549, 3633, 27, 2, 0
1100, 550, 3627, 23, 2, 0
1102, 551, 3621, 34, 2, 0
1104, 552, 3613, 27, 2, 0
1106, 553, 3607, 33, 2, 0
1108, 554, 3589, 30, 8, 0
1110, 555, 3593, 28, 3, 0
1112, 556, 3589, 28, 1, 0
1114, 557, 3581, 37, 2, 0
1116, 558, 3573, 30, 3, 0
1118, 559, 3569, 29, 2, 0
1120, 560, 3545, 32, 11, 0
1122, 561, 3555, 39, 2, 0
1124, 562, 3549, 31, 2, 0
1126, 563, 3543, 29, 2, 0
1128, 564, 3537, 28, 2, 0
1130, 565, 3533, 33, 1, 0
1132, 566, 3507, 28, 11, 0
1134, 567, 3519, 32, 2, 0
1136, 568, 3515, 28, 0, 0
1138, 569, 3507, 29, 1, 0
1140, 570, 8396, 563, 72, 0
1142, 571, 3483, 30, 7, 0
1144, 572, 3489, 48, 1, 0
1146, 573, 3483, 26, 1, 0
1148, 574, 3477, 48, 1, 0
1150, 575, 3471, 26, 1, 0
1152, 576, 3467, 42, 0, 0
1154, 577, 3451, 29, 5, 0
1156, 578, 3453, 40, 1, 0
1158, 579, 3447, 30, 1, 0
1160, 580, 3439, 41, 2, 0
1162, 581, 3435, 32, 1, 0
1164, 582, 3429, 41, 1, 0
1166, 583, 3411, 29, 7, 0
1168, 584, 3419, 43, 0, 0
1170, 585, 3409, 34, 2, 0
1172, 586, 3407, 44, 1, 0
1174, 587, 3401, 34, 1, 0
1176, 588, 3395, 46, 1, 0
1178, 589, 3373, 35, 9, 0
1180, 590, 3383, 41, 1, 0
1182, 591, 3377, 33, 1, 0
1184, 592, 3371, 41, 1, 0
1186, 593, 3365, 33, 1, 0
1188, 594, 3361, 41, 1, 0
1190, 595, 3341, 30, 8, 0
1192, 596, 3349, 33, 1, 0
1194, 597, 3341, 30, 2, 0
1196, 598, 3337, 29, 1, 0
1198, 599, 3333, 29, 1, 0
1200, 600, 3317, 41, 6, 0
1202, 601, 3323, 27, 0, 0
1204, 602, 3315, 25, 1, 0
1206, 603, 3311, 29, 1, 0
1208, 604, 3305, 39, 1, 0
1210, 605, 3299, 28, 1, 0
1212, 606, 3283, 41, 6, 0
1214, 607, 3287, 28, 2, 0
1216, 608, 3283, 33, 1, 0
1218, 609, 3277, 30, 1, 0
1220, 610, 3273, 38, 1, 0
1222, 611, 3267, 32, 1, 0
1224, 612, 3249, 42, 7, 0
1226, 613, 3257, 33, 1, 0
1228, 614, 3249, 33, 2, 0
1230, 615, 3247, 33, 0, 0
1232, 616, 3241, 39, 1, 0
1234, 617, 3233, 33, 2, 0
1236, 618, 3215, 38, 8, 0
1238, 619, 3223, 29, 2, 0
1240, 620, 3219, 39, 1, 0
1242, 621, 3215, 30, 1, 0
1244, 622, 3209, 31, 1, 0
1246, 623, 3195, 83, 6, 0
1248, 624, 3201, 28, 0, 0
1250, 625, 3193, 27, 1, 0
1252, 626, 3189, 27, 1, 0
1254, 627, 3183, 27, 1, 0
1256, 628, 4765, 83, 2, 0
1258, 629, 3161, 28, 7, 0
1260, 630, 3169, 32, 1, 0
1262, 631, 3163, 29, 1, 0
1264, 632, 3157, 37, 2, 0
1266, 633, 4726, 70, 2, 0
1268, 634, 3147, 31, 2, 0
1270, 635, 3129, 30, 8, 0
1272, 636, 4705, 64, 2, 0
1274, 637, 1, 30, 2, 0
1276, 638, 4690, 86, 2, 0
1278, 639, 4678, 63, 3, 0
1280, 640, 4675, 71, 2, 0
1282, 641, 4651, 59, 8, 0
1284, 642, 4660, 59, 2, 0
1286, 643, 4657, 60, 1, 0
1288, 644, 4642, 64, 3, 0
1290, 645, 4642, 57, 1, 0
1292, 646, 4633, 62, 2, 0
1294, 647, 4600, 56, 10, 0
1296, 648, 4621, 56, 1, 0
1298, 649, 4612, 76, 1, 0
1300, 650, 4606, 62, 1, 0
1302, 651, 1535, 27, 0, 0
1304, 652, 4576, 46, 6, 0
1306, 653, 4588, 88, 0, 0
1308, 654, 4579, 50, 1, 0
1310, 655, 4570, 76, 1, 0
1312, 656, 4561, 47, 2, 0
1314, 657, 4558, 77, 1, 0
1316, 658, 4534, 49, 6, 0
1318, 659, 4540, 45, 2, 0
1320, 660, 4537, 44, 1, 0
1322, 661, 4528, 60, 2, 0
1324, 662, 4525, 43, 0, 0
1326, 663, 4513, 56, 2, 0
1328, 664, 4492, 36, 7, 0
1330, 665, 4501, 46, 1, 0
1332, 666, 4492, 35, 2, 0
1334, 667, 4489, 37, 1, 0
1336, 668, 4486, 35, 0, 0
1338, 669, 4477, 41, 1, 0
1340, 670, 4447, 31, 8, 0
1342, 671, 4459, 42, 2, 0
1344, 672, 4456, 30, 1, 0
1346, 673, 4450, 40, 1, 0
1348, 674, 4444, 30, 0, 0
1350, 675, 4435, 42, 1, 0
1352, 676, 4411, 27, 7, 0
1354, 677, 4423, 24, 1, 0
1356, 678, 4417, 24, 1, 0
1358, 679, 4411, 22, 1, 0
1360, 680, 4402, 24, 1, 0
1362, 681, 4381, 29, 6, 0
1364, 682, 4390, 28, 1, 0
1366, 683, 4384, 32, 1, 0
1368, 684, 4378, 33, 1, 0
1370, 685, 4372, 41, 1, 0
1372, 686, 4363, 31, 2, 0
1374, 687, 4342, 33, 6, 0
1376, 688, 4345, 31, 3, 0
1378, 689, 4348, 32, 0, 0
1380, 690, 1448, 33, 0, 0
1382, 691, 4333, 32, 1, 0
1384, 692, 4327, 32, 1, 0
1386, 693, 4303, 43, 7, 0
1388, 694, 1440, 32, 0, 0
1390, 695, 4309, 34, 1, 0
1392, 696, 4300, 28, 2, 0
1394, 697, 4300, 41, 0, 0
1396, 698, 4291, 34, 1, 0
1398, 699, 4267, 39, 7, 0
1400, 700, 5000, 669, 713, 0
1402, 701, 4267, 36, 2, 0
1404, 702, 4264, 58, 1, 0
1406, 703, 4258, 28, 1, 0
1408, 704, 4240, 36, 5, 0
1410, 705, 4249, 26, 0, 0
1412, 706, 4240, 40, 1, 0
1414, 707, 4234, 25, 1, 0
1416, 708, 4228, 58, 1, 0
1418, 709, 4222, 31, 1, 0
1420, 710, 4201, 28, 6, 0
1422, 711, 4210, 33, 1, 0
1424, 712, 4207, 50, 1, 0
1426, 713, 4195, 29, 3, 0
1428, 714, 4195, 29, 1, 0
1430, 715, 4189, 29, 1, 0
1432, 716, 4162, 28, 8, 0
1434, 717, 4177, 33, 1, 0
1436, 718, 4171, 45, 1, 0
1438, 719, 4165, 33, 1, 0
1440, 720, 4159, 42, 1, 0
1442, 721, 4156, 31, 0, 0
1444, 722, 4129, 30, 7, 0
1446, 723, 4141, 30, 1, 0
1448, 724, 4135, 36, 1, 0
1450, 725, 4126, 30, 2, 0
1452, 726, 4126, 43, 1, 0
1454, 727, 4120, 27, 1, 0
1456, 728, 4093, 27, 8, 0
1458, 729, 4111, 28, 0, 0
1460, 730, 4099, 35, 2, 0
1462, 731, 4096, 25, 1, 0
1464, 732, 4090, 24, 1, 0
1466, 733, 4069, 25, 6, 0
1468, 734, 4081, 27, 1, 0
1470, 735, 5434, 702, 679, 0
1472, 736, 5425, 186, 1, 0
1474, 737, 4060, 27, 2, 0
1476, 738, 4057, 28, 1, 0
1478, 739, 4033, 64, 7, 0
1480, 740, 4048, 37, 1, 0
1482, 741, 4042, 51, 1, 0
1484, 742, 4036, 32, 1, 0
1486, 743, 5373, 194, 1, 0
1488, 744, 5365, 177, 1, 0
1490, 745, 5337, 190, 6, 0
1492, 746, 4015, 30, 1, 0
1494, 747, 4012, 44, 0, 0
1496, 748, 4006, 28, 0, 0
1498, 749, 5329, 185, 1, 0
1500, 750, 5325, 169, 1, 0
1502, 751, 5293, 184, 7, 0
1504, 752, 5309, 163, 1, 0
1506, 753, 5301, 174, 1, 0
1508, 754, 5293, 165, 1, 0
